body,title,url
"
Las grandes amistades siempre se sellan en algún evento importante y ahora Inés Gómez Mont y Galilea Montijo sellaron la suya, luego de que la conductora de Hoy se convirtiera en la madrina de bautizo de María, hija menor de la primera.
Así lo dio a conocer Montijo, luego de que subiera un par de fotografías en su cuenta de Instagram, donde se le ve muy contenta y abrazada por su ahora comadrita, quien luce una sonrisa de oreja a oreja.
 



 


 

 



 




Ver esta publicación en Instagram


 



 

 

 



 

 



 

 

 



Oficialmente “COMADRES” @inesgomezmont te amoooo 

Una publicación compartida de  GalileaMontijo (@galileamontijo) el 12 Ene, 2019 a las 1:05 PST


  
Las reacciones fueron inmediatas, ya que registró cientos de comentarios, entre piropos para las dos y felicitaciones, así como también más de 114 mil me gusta.
""Guapísmas"", ""Las amo"", ""Guapísma la madrina"", ""Las comadres más hermosas del mundo"", entre otro más comentarios.
Al parecer, el festejo estuvo en grande, ya que no sólo Gali fue una de las famosas que tuvieron la oportunidad de convivir este día tan especial con la familia de Inés, sino que también estuvo compatiendo la sal y la pimienta con las presentadoras de televisión Maggie Hegyi y Anette Cuburu.

 



 


 

 



 




Ver esta publicación en Instagram


 



 

 

 



 

 



 

 

 



#Repost @anetteoficial with @make_repost El amor verdadero nunca acaba! @galileamontijo @maggiehegyi / Te amoooo juanaaa

Una publicación compartida de  GalileaMontijo (@galileamontijo) el 13 Ene, 2019 a las 2:03 PST




al
 
",Inés Gómez Mont y Galilea Montijo ya son comadres,http://eluniversal.com.mx/espectaculos/farandula/ines-gomez-mont-y-galilea-montijo-ya-son-comadres
"
El gobernador de Jalisco, Enrique Alfaro, aseguró que el desabasto de combustible en Jalisco no se debe a la falta de pipas, sino a que ya no hay gasolina, por lo que exigió al presidente Andrés Manuel López Obrador dar la cara y explicar cuándo se resolverá el problema.
Este domingo dijo que no hablará más del tema, pero aseguró que su administración gestionó pipas suficientes para que desde el miércoles pasado Pemex pudiera llevar los 94 mil barriles de combustible diariamente al estado, como se comprometió a hacerlo.
“No es un tema de pipas, es que falta gasolina”, insistió Alfaro, quien dijo que tras iniciar el desabasto, el gobierno federal le solicitó apoyo para gestionar las pipas, vigilarlas, facilitar su entrada a Guadalajara y monitorear y dar seguimiento a la situación.
Según el gobernador, su administración ha cumplido en todo y Pemex sólo ha enviado la mitad de lo pactado, por lo que el desabasto en la entidad es del 50%.
Además, calificó como una ocurrencia lo dicho por el gobernador de Guanajuato, Diego Rodríguez Vallejo, respecto a que importaría gasolina desde Texas, pues recordó que ningún estado tiene permisos de la Secretaría de Energía para comprar gasolina.
Alfaro respaldó la decisión del presidente de combatir el robo de hidrocarburos y dijo estar dispuesto a colaborar en ese sentido, pero insistió en que López Obrador debe dejar de justificar con eso el desabasto de combustible.
Marchan por desabasto
En tanto unas 100 personas vestidas de negro se manifestaron esta mañana en Guadalajara para protestar contra el desabasto de gasolina.
Foto: EFE
A partir de las 10:00 de la mañana comenzaron a concentrarse en la avenida Vallarta y su cruce con la calle Fernando de Celada, a unos metros de la glorieta La Minerva, donde concluye la Vía Recreactiva, que en ese punto cerró para que se realizara la manifestación.
Los ciudadanos convocados por el grupo “Mexicanos por la Libertad” señalaron que están a favor del combate al huachicol, siempre y cuando exista una estrategia que no afecte la vida cotidiana de los mexicanos, pues nunca habían tenido que formarse por horas para conseguir gasolina y eso afecta sus derechos y libertades.
Foto: EFE
Por su parte, el partido Movimiento Ciudadano emitió un comunicado en el que desliza la misma idea: “De ser cierta esta información, el desabasto de gasolina habría sido provocado por una mala decisión del gobierno y demostraría que quienes aseguraron que no había ninguna crisis, nos mintieron a los mexicanos. La gravedad de esta información obliga al Presidente a ir más allá de las descalificaciones. Él ya declaró que las importaciones se han incrementado, y que las cifras de The Wall Street Journal son falsas. Si quiere que le creamos, tiene la obligación de probarlo y decirnos qué pasó con el suministro de gasolinas”, se lee en en un comunicado enviado hoy por el senador Clemente Castañeda, coordinador nacional de Movimiento Ciudadano.
","""No es tema de pipas, es que falta gasolina"", insiste gobernador de Jalisco",http://eluniversal.com.mx/estados/no-es-tema-de-pipas-es-que-falta-gasolina-insiste-gobernador-de-jalisco
"La modelo Kendall Jenner ‘incendió’ Instagram al publicar un par de videos. La estrella de Keeping Up With the Kardashians mostró su figura delgada ataviada en dos bikinis.
En el videoclip, Kendall Jenner modela y posa para una sesión fotográfica. En el primer video usa un pequeño bikini verde olivo. El segundo tiene estampado animal print.
La ‘reina de las pasarelas’ de 23 años impactó a algunos de sus 101 millones de seguidores, pues la publicación ya suma cerca de 7 millones de reproducciones.



 

 
 


 


Ver esta publicación en Instagram

 


 
 
 


 
 


 
 
 


i do my own stunts
Una publicación compartida de  Kendall (@kendalljenner) el 9 Ene, 2019 a las 2:24 PST



Recomendamos  






Lady Gaga brilla con sexy vestido de raja en Nueva York


La ganadora del Globo de Oro a ""Mejor canción original"" obtuvo una nominación en los BAFTA 2019 como ""Mejor actriz""




Algunos fanáticos alabaron su belleza en la sección de comentarios. Su novio, el basquetbolista de la NBA Ben Simmons, comentó: “Ven aquí”. Ella describió el post con el mensaje: “Hago mis propios trucos”.
Kendall Jenner no reveló para qué marca estaba modelando. Lució su cabellera voluminosa, le pusieron maquillaje nude en los labios y resaltaron su mirada con sombra oscura en los párpados.
Kylie Jenner, su hermana, publicó en su cuenta de Instagram un par de fotografías donde ambas modelan mini vestidos en color blanco y negro. Kylie luce una prenda blanca y botines de punta del mismo color. Kendall usa un vestido negro, sombrero botines y bolso.



 

 
 


 


Ver esta publicación en Instagram

 


 
 
 


 
 


 
 
 


hi sister
Una publicación compartida de  Kylie (@kyliejenner) el 9 Ene, 2019 a las 5:59 PST



En 2018, Kendall Jenner mantuvo su corona como la modelo mejor pagada del mundo. De acuerdo con la revista Forbes, acumuló $ 22.5 millones de dólares en 12 meses.
Sus ganancias son resultado de los contratos con Estée Lauder, Adidas y Calvin Klein, entre otras marcas. Mira sus fotos en nuestra galería de la parte superior.
No te pierdas 






Lindsay Lohan presume minivestido blanco en Nueva York


Lindsay Lohan también usó un traje de baño dorado para promocionar su nuevo reality show 



",,http://www.viveusa.mx/showbiz/kendall-jenner-enciende-instagram-con-sesion-en-bikini
"El próximo 20 de enero tendrá lugar el primer eclipse lunar de 2019.
Los eclipses de Luna se producen cuando la Tierra se coloca entre nuestro satélite natural y el Sol. Esto provoca que una sombra oscurezca a la Luna y se vea de un color rojizo.
Por esta razón, este fenómeno es también conocido como Luna Roja o Luna de Sangre.
El eclipse ocurrirá cuando la Luna esté más cerca de la Tierra, lo que es conocido como Súper Luna y podrá ser apreciada en todo su esplendor el 21 de enero.
El eclipse podrá verse en todo el continente americano, parte del oeste de Europa y África.
En México, el momento pleno del eclipse será a las 22:13 horas del 20 de enero.
El próximo eclipse de luna será el 16 de julio y se podrá ver en Sudamérica, Europa, África, Asia y Australia.
Con información de la NASA
",¿Cuándo hay eclipse en 2019?,http://www.unionpuebla.mx/articulo/2019/01/09/ciencia/cuando-hay-eclipse-en-2019
"Luego de que recrudeciera el desabasto de combustible en el estado de Guanajuato, estaciones gasolineras colindantes entre San Luis y Guanajuato registraron una venta inusual de combustible, como el caso de Villa de Reyes, municipio potosino.  
El secretario general de gobierno en San Luis Potosí, Alejandro Leal Tovías, informó que en el municipio conurbado se detectó que automovilistas guanajuatense abastecían - además de los automóviles - garrafas o bidones, por lo que el gobierno del estado implementó un operativo restrictivo y evitar la venta en dichos contenedores.
Aseguró que los vehículos que lleguen podrán cargar gasolina, sin embargo, no se permitirá la venta en bidones, además – reiteró - que está prohibido por la Coordinación Estatal de Protección Civil en San Luis  Potosí, por el riesgo que eso representa y se desconocería el destino del combustible de las garrafas”.
“Casi imposible el desabasto en SLP”
El secretario general de gobierno, Alejandro Leal aseguró a EL UNIVERSAL SAN LUIS POTOSÍ que por su ubicación logística estratégica, es “muy difícil o casi imposible” que San Luis Potosí se quede sin combustibles por temas de distribución, ya que además de la terminal de almacenamiento de Pemex, está en construcción una terminal privada que será de las más grandes del país.
Explicó que actualmente San Luis Potosí consume aproximadamente 19 mil 800 barriles de combustible diarios, divididos en 12 mil de gasolina Magna, mil 800 de Premium y 6 mil Diésel, de los cuales el 90 por ciento son abastecidos por Pemex y solo alrededor de un 10 por ciento vienen de la refinería de Exxon en Texas para las estaciones Móbil en la capital potosina.



Artículo


Garantizado abasto de combustibles en San Luis Potosí: Pemex


Cartera


La petrolera reafirmó que se mantiene el abasto normal de combustible en el estado. 






En la actualidad, Pemex cuenta con una Terminal de Almacenamiento para unos 100 mil litros de combustible, es decir “que si no se recargara habría gasolina solo para cinco días, sin embargo todos los días a través de pipas y carrotanques ferroviarios se vuelven a recargar los barriles consumidos el día anterior, por lo que siempre se tiene esta gran reserva de 5 veces el consumo diario”, indicó.
“Por otro lado está la construcción de la Terminal de Almacenamiento Watco en la zona industrial, la cual ya está recibiendo gasolina de la refinería texana de Exxon Móbil, pero que para marzo de este año en su primera etapa contará ya con una capacidad para 300 mil barriles, en su segunda etapa podrá almacenar 600 mil barriles y para su tercera etapa (y final) tendrá una capacidad para un millón 200 mil barriles, es decir que en corto tiempo San Luis Potosí tendrá una capacidad de almacenamiento de más de un millón 300 mil barriles de combustible, todos dentro de la zona conurbada de la ciudad capital.
Lo anterior significa que en caso de contingencia y que por alguna razón no existiera más producto, lo cual no es el caso en la actualidad- explica -  alcanzaría para abastecer a la entidad por más de dos meses sin necesidad de reabastecer las terminales de almacenamiento.
[email protected] 
vkc
",Detallan logística de distribución y consumo de gasolina en SLP,http://sanluis.eluniversal.com.mx/metropoli/11-01-2019/detallan-logistica-de-distribucion-y-consumo-de-gasolina-en-slp#imagen-1
"El titular de la Secretaría de Desarrollo Económico de San Luis Potosí (SEDECO), Gustavo Puente Orozco, desconoció el proyecto de habilitar un tren turístico en la zona Huasteca de San Luis Potosí.
Pese a que los impulsores del proyecto han asegurado que las dependencias estatales como la Secretaría de Turismo y la misma SEDECO estarían interviniendo para presentar el proyecto a la concesionaria de la vía Kansas City Southern, el funcionario estatal aseguró que a la fecha no se ha presentado esta iniciativa, así como no ha existido ningún acercamiento para presentar bajo qué condiciones operaría la ruta y los municipios por los que pasaría este tren.
“No tenemos conocimiento, tendríamos que ver de qué se trata, pero no nos hemos metido ni nos han invitado; desconocemos la postura de Kansas porque no se ha tocado el tema, tenemos muy buena relación con la empresa y cuando lo pidan con gusto lo estaremos haciendo”.



Artículo


En análisis proyecto de tren turístico en SLP


Cartera


Para la operación del ferrocarril desde San Luis Potosí hasta Tampico requeriría una inversión de al menos 100 millones de pesos. 







Puente Orozco destacó que la administración estatal está con la mejor disposición para impulsar cualquier proyecto de infraestructura que sea viable, sin embargo, recalcó que ésta iniciativa debe presentarse de forma seria y bajo los análisis correspondientes para evaluar si es un proyecto factible o no.
Cabe recordar que este proyecto es impulsado por empresarios de la Huasteca potosina que plantean habilitar la ruta San Luis -Tampico y presuntamente existe ya un inversionista interesado en aportar al menos 150 millones de pesos de los 250 que se estiman se requieren en total.
[email protected]
vkc
",Desconoce SEDECO proyecto de tren turístico en SLP,http://sanluis.eluniversal.com.mx/cartera/11-01-2019/desconoce-sedeco-proyecto-de-tren-turistico-en-slp
"El secretario de Seguridad Pública del Estado (SSPE), comisario Jaime Ernesto Pineda Arteaga, mantuvo una reunión con los representantes de la cadena OXXO, a fin de establecer un acercamiento para poner en marcha medidas que eviten que dicha cadena se mantenga como objetivo criminal.
Durante el año pasado y lo que va del actual, han sido continuos los asaltos que han sufrido sucursales de esta cadena comercial, es por esto que la empresa comercial como la SSPE iniciaron un diálogo para en conjunto atender el problema bajo lineamientos de estrategias, que no dejen de lado el trabajo preventivo de la SSPE ni las medidas de autocuidado que deben tener las empresas.
La SSPE señaló que la atención a las empresas es parte de su labor como institución, sin que ello demerite el trabajo de la dependencia por la integridad de la ciudadanía o visitante en todo el territorio potosino.
Los representantes de las tiendas OXXO ofrecieron toda su colaboración y apoyo para que no solamente se salvaguarde el aspecto material, sino que se resguarde a los despachadores y clientes.
Esta reunión es una de las primeras que se mantendrán con los directivos de la empresa, a fin de lograr establecer estrategias permanentes y sobre todo, mantener un canal de atención abierta por parte de las autoridades de seguridad.
 
apl
",Mantienen SSPE y OXXO reunión para prevenir robos,http://sanluis.eluniversal.com.mx/seguridad/10-01-2019/mantienen-sspe-y-oxxo-reunion-para-prevenir-robos
"La actriz de cine para adultos Mia Khalifa causó revuelo en redes sociales, luego de que arremetiera contra el futbolista Matteo Guendouzi.
Recientemente, la guapa mujer confesó su apoyo al West Ham, por lo que durante el duelo contra Arsenal, en Londres, aprovechó para manifestarse contra uno de los jugadores.
A través de su cuenta de Twitter, la estrella porno catalogó de ""cobarde"" al francés; ""te he visto caer más en este partido que lo que hice yo en 2014"", expresó.
Ante el comentario de la libanesa, los internautas se dividieron, pues mientras unos respaldaban su opinión, otros enfurecieron y la atacaron.
Mia se encuentra trabajando en un proyecto sobre futbol que involucra al club inglés; por su parte, los Hammers derrotaron a Arsenal 1-0, en la Liga Inglesa.
FUCKING PUSSY @MatteoGuendouzi, IVE SEEN YOU GO DOWN MORE IN THIS MATCH THAN I DID IN 2014 #COYI
— Mia K. (@miakhalifa) 12 de enero de 2019
",,http://www.elgrafico.mx/viral/mia-khalifa-critica-jugador-de-arsenal-y-se-arma-la-polemica
"No sólo el tráfico de drogas le reporta ganancias millonarias a la organización criminal de Nemesio Oseguera Cervantes, 'El Mencho', la extracción ilegal de combustible de los ductos de PEMEX es un acción ilegal que realiza desde la fundación del Cártel de Jalisco Nueva Generación (CJNG).
Las autoridades reportan que el grupo delictivo aprovecha su presencia en estados con gran número de tomas para ser de los que más roban gasolina.
 
'El Mencho' vio a el 'huachicoleo' como una oportunidad para expandir sus actividades criminales e incluso en los últimos años disputa a bandas el control de este delito.
 
Sus rivalidades más encarnizadas las mantiene con la banda de José Antonio Yépez Ortiz, 'El Marro', quien forma parte del Cártel de Santa Rosa de Lima, con sede en Guanajuato.
 
Además, una ola de homicidios se desató en Michoacán y Puebla para tratar de quitar del camino a las bandas locales y regionales.
 
Andrés Manuel López Obrador (AMLO), presidente de México, estimó que la extracción ilegal de combustible deja pérdidas anuales de 60 mil millones de pesos.


Venden gasolina en Facebook hasta en 700 pesos
Así es como Google maps te ayuda a saber dónde hay gasolina



","Huachicoleo, el otro negocio millonario del 'Mencho'",http://www.unionjalisco.mx/articulo/2019/01/11/seguridad/huachicoleo-el-otro-negocio-millonario-del-mencho
"

EPA
 
Los Aghori usan cráneos humanos para sus rituales.

Deambulan desnudos, comen carne humana, usan cráneos como cuencos y fuman marihuana.

También meditan, comen, duermen y disfrutan del sexo en medio de cadáveres en llamas en los campos de cremación de la India.

Salen de su existencia aislada solo cuando tiene lugar la festividad india del baño llamada Kumbh Mela.

El extravagante gurú indio con millones de seguidores cuya condena por violación ha causado al menos 38 muertos

""No sabíamos nada de los crímenes"": la vida dentro de Wild Wild Country, la polémica secta en Estados Unidos

Estos ""santos hombres"" hindúes que viven al margen de la sociedad india se conocen popularmente como Aghoris.

En sánscrito, esa palabra significa 'no aterrador', que no da miedo, pero los relatos de sus mórbidos rituales evocan curiosidad, disgusto y temor entre muchos.

Progreso espiritual

""El principio subyacente de su práctica es trascender las leyes de la pureza para alcanzar la iluminación espiritual y ser uno con Dios"", explica James Mallinson, quien enseña estudios sánscritos e indios clásicos en la Escuela de Estudios Africanos y Orientales de Londres.

Mallinson, educado en Oxford y Eton, también es un mahant o gurú ordenado, con un culto ascético diferente.

Su grupo es más dominante y cumple con las leyes de pureza, lo que significa que las prácticas Aghori están prohibidas.

EPA
 
Los Aghoris solo salen de sus comunidades durante la festividad del baño ritual.

Pero ha tenido varias interacciones con ellos.

""El enfoque de Aghori es asumir los tabúes obvios y romperlos. Rechazan las nociones normales de bueno y malo"", explica.

""Su camino hacia el progreso espiritual involucra prácticas locas y peligrosas, como comer carne humana e incluso sus propias heces. Pero creen que al hacer estas cosas que otros evitan, alcanzan un mayor estado de conciencia"", añade.

Origen

Las tradiciones que se practican hoy parecen ser de origen reciente: la palabra Aghori comenzó a ganar fuerza solo durante el siglo XVIII.

Pero han asimilado una serie de prácticas de los temidos ascetas Kapalikas (literalmente ""portadores de cráneos""), que se han documentado desde el siglo VII.

Los Kapalikas incluso practicaban sacrificios humanos, pero esa secta ya no existe.

Empics
 
Para muchos es díficil comprender las prácticas de rituales de esta secta.

A diferencia de algunas órdenes hindúes bien conocidas, los Aghoris no está muy bien organizados.

La mayoría de las veces viven aislados y no confían fácilmente en los forasteros.

Ni siquiera mantienen contacto con miembros de su propia familia y la mayoría de ellos provienen de castas más bajas.

""Uno puede encontrar una gran variedad en términos de logros intelectuales. Pocos de ellos son realmente agudos, pero un Aghori fue incluso un asesor del rey de Nepal"", comenta Mallinson.

No odio

Manoj Thakkar, autor del libro ""Aghori: A Biographical Novel"" (Los Aghori: una novela biográfica), argumenta que son un grupo profundamente incomprendido.

""Son personas muy simples que viven con la naturaleza. No piden nada"", considera.

""Ven todo como una manifestación de un ser supremo. No rechazan ni odian a nadie ni a nada. Por eso no hacen una distinción entre la carne de un animal sacrificado y la carne humana. Comen lo que hay"", señala.

EPA
 
Para los Aghoris, el uso de la ropa es opcional.

Los sacrificios de animales también forman una parte importante de su adoración.

""Fuman marihuana y, sin embargo, tratan de ser conscientes de sí mismos, incluso en el estado de hiperexcitación"".

Grupo pequeño

Tanto Mallinson como Thakkar creen que hay muy pocas personas que realmente practican el sistema de creencias Aghori.

Argumentan que muchos de ellos que se presentan en los festivales de baño ritual son miembros autodenominados de la secta, pero sin ninguna iniciación adecuada.

Algunos, señalan, actúan como Aghoris para entretener a los turistas y peregrinos, y ganar propinas.

Yo fui guardaespaldas del ""gurú del sexo"" Osho

""Una de las víctimas apenas podía estar de pie"": la secta en Italia que obligaba a sus miembros a seguir una estricta dieta macrobiótica

Los devotos les ofrecen comida y dinero, pero Thakkar dice que los verdaderos Aghoris son indiferentes al dinero.

""Rezan por el bienestar de todos. No se preocupan por las personas que desean su bendición para un niño o para construir una casa"".

Los Aghoris principalmente adoran a Shiva, el dios hindú de la destrucción y su consorte Shakthi. En Bengala, se les puede ver viviendo el cementerio.

""La mayoría de las personas temen a la muerte. Las tierras de la cremación simbolizan la muerte. Ese es el punto de partida para un Aghori. Quieren desafiar la moral y los valores del hombre común"", agrega Thakkar.

En el norte de la India, solo los hombres son admitidos en la secta. La mayoría vive desnudos, pero donde aceptan a las mujeres, estas ahora llevan ropa.

Servicio social

En las últimas décadas, la tradición Aghori ha tomado ideas de movimientos religiosos principales y comenzó a proporcionar servicios médicos para pacientes con lepra.

""Los Aghori están trabajando con aquellos que se consideran las personas más intocables de la humanidad"", comenta Ron Barrett, un antropólogo médico y cultural.

""En cierto sentido, la clínica de tratamiento de la lepra ha tomado el lugar de los lugares de cremación, pero en lugar del miedo a la muerte, los Aghori están asumiendo el miedo a una enfermedad"", agrega en una entrevista con Emory Report.

Getty Images
 
Los Aghoris sirven como atracción para muchos turistas en algunas ciudades de India.

Los pacientes de lepra, muchos de ellos abandonados por sus familias, encuentran refugio en el hospital administrado por Aghoris en la ciudad de Varanasi.

Los pacientes reciben terapia que van desde la medicina ayuvédica (una forma tradicional de medicina alternativa) y el baño ritual hasta la medicina occidental moderna.

Pero algunos Aghoris utilizan también teléfonos celulares y transporte público. Cada vez más muchos usan al menos algo de ropa cuando visitan áreas públicas.

No sexo gay

Más de mil millones de personas siguen el hinduismo, pero no se suscriben a un conjunto uniforme de creencias.

No hay profeta ni texto sagrado venerado por todos los practicantes.

Por eso, aunque es difícil estimar el número de Aghoris, los expertos creen que puede ser como máximo unos pocos miles.

Getty Images
 
Muchos Aghoris prefieren vivir en lugares donde se creman a los muertos.

Incluso para la mayoría de los indios que están acostumbrados a los caminos de los hombres santos, un encuentro casual con Aghoris puede ser muy molesto y desagradable.

Algunos Aghoris han admitido públicamente que tuvieron relaciones sexuales con cadáveres.

Pero tienen un tabú.

""Se permiten el sexo ritual con prostitutas. Pero no aprueban el sexo gay"", indica Mallinson.

También hay otro: cuando mueren, sus cuerpos no son comidos por otros Aghoris.

Son enterrados o incinerados como el resto de nosotros.

Recuerda que puedes recibir notificaciones de BBC News Mundo. Descarga la última versión de nuestra app y actívalas para no perderte nuestro mejor contenido.

¿Ya conoces nuestro canal de YouTube? ¡Suscríbete! 

https://www.youtube.com/watch?v=gFkihTytGRU

https://www.youtube.com/watch?v=09Apgxuk65I&t=23s

https://www.youtube.com/watch?v=KmHRUku-sBA
",Así vive la secta caníbal india que bebe en cráneos humanos y fuma marihuana,http://eluniversal.com.mx/mundo/asi-vive-la-secta-canibal-india-que-bebe-en-craneos-humanos-y-fuma-marihuana
"
Actualmente, los fabricantes piensan en la prevención de choques, cámaras de respaldo y detección de punto ciego como características estándar en sus nuevos modelos.
Para analizar la seguridad de los automóviles en este sentido, existe el Programa de Evaluación de Vehículos Nuevos para América Latina y el Caribe (Latin NCAP), y en su informe dio a conocer la siguiente lista:
Honda HR-V
Bolsas de aire: conductor, pasajero y laterales.
Detalles: obtuvo la máxima calificación porque evitó el desplazamiento hacia adelante del niño de tres años. También tiene la posibilidad de instalar una silla en el asiento del copiloto y desactivar la bolsa de aire para su correcta protección.
Jeep Renegade 
Bolsas de aire: siete (incluidas las tipo cortina y las de rodilla).
Detalles: La silla infantil ISOFIX para niños de 3 años, y año y medio, respectivamente, no sufrieron desplazos hacia adelante durante el impacto.
Seat Leon  
Bolsas de aire: seis (para conductor y copiloto, dos laterales y dos tipo cortina).
Detalles: También tiene cinturones de seguridad de tres puntos que cumplen los estándares internacionales en todas sus plazas, lo que colaboró a su puntaje.

Seat Ateca
Bolsas de aire: siete (dos delanteras, dos laterales, dos tipo cortina y una de rodilla para el conductor).
Detalles: en la prueba, los anclajes ISOFIX fueron instalados hacia adelante con el niño de tres años, y mirando hacia atrás con el de 18 meses, con resultados positivos para ambos maniquíes.
Toyota Hilux 
Bolsas de aire: dos (piloto y copiloto).
Detalles: su protección la debe a la construcción de su estructura de acero de alta resistencia y sus largueros y travesaños más altos.
Toyota Corolla 
Bolsas de aire: ocho, sumando la de tipo cojín para el copiloto.
Detalles: el Corolla cuenta con un mecanismo para desactivar la bolsa de aire, cinturones de tres puntos y anclajes ISOFIX con top teather en las posiciones laterales traseras, gracias a lo cual pudo obtener la máxima calificación por Latin NCAP.
Volkswagen Golf 
Bolsas de aire: siete.
Detalles: Gracias a sus sistemas SRI con ISOFIX para niños de tres años y 18 meses se evitó el desplazamiento hacia adelante durante el impacto. Tiene la señalización adecuada para advertir sobre el uso de bolsas de aire junto con las sillas infantiles en una posición incorrecta.
 

 
",Los 7 vehículos más seguros para viajar con niños,http://eluniversal.com.mx/autopistas/los-7-vehiculos-mas-seguros-para-viajar-con-ninos
"
El grupo parlamentario del PRI en el Senado, señaló que no basta con garantizar que la Guardia Nacional quede en manos de un mando civil, si su estructura es dominantemente militar.
Además de que sus funciones alcanzan tareas que originalmente son de naturaleza civil y descentralizadas en el ámbito del federalismo, tutelados adicionalmente por el orden de la convencionalidad internacional a la que está obligado nuestro país.
La bancada encabezada por Miguel Ángel Osorio Chong, señaló que desde el PRI, no hay una intención de oponerse sistemáticamente a todas las propuestas gubernamentales; pero que solo brindará apoyo en aquellas acciones que beneficien a la sociedad.
“Sostendremos una posición irreductible ante ocurrencias e improvisaciones. El PRI en el Senado sostiene que para poder acompañar esta iniciativa se debe contemplar el respeto al pacto federal, un amplio programa de prevención social, así como garantizar la protección y respeto a los derechos humanos, la transparencia de la actuación y funcionamiento de las corporaciones militares, la rendición de cuentas periódica y oportuna en un sistema de evaluación y control permanente de la proyectada Guardia Nacional, entre otros criterios que los priístas en la Cámara Alta comparten con la mayoría la sociedad”, expresaron en un comunicado.
Los senadores del PRI afirmaron que la iniciativa para la creación de la Guardia Nacional, que propone el gobierno federal a través del partido Morena, parte de un análisis sesgado, parcial y contradictorio de los factores socioeconómicos que a juicio de sus autores están detrás del incremento de “la violencia, inseguridad e impunidad”.
Dijeron que de no modificarse la iniciativa, militarizar, centralizar y legalizar el dominio castrense de la seguridad pública, se contraviene el artículo 21 constitucional, al proponer otorgar facultades de investigación a un órgano híbrido como la Guardia Nacional, en el que quedarán mezcladas las policías Militar, Naval, Federal y, en su momento, la Fiscalía General de la República y la Comisión Nacional de los Derechos Humanos.
“La mejor manera de pugnar por la erradicación de estos males, es tomar en cuenta las lecciones de la experiencia en el uso de los mecanismos de persecución y castigo y, por supuesto, la actuación de las fuerzas armadas, pero también la necesidad de lograrlo mediante la aplicación y vigencia del Estado de Derecho y la preservación de los principios constitucionales que definen a nuestro régimen democrático”, externaron.
mpb
",No basta con que la Guardia Nacional tenga un mando civil: PRI,http://eluniversal.com.mx/nacion/politica/no-basta-con-que-la-guardia-nacional-tenga-un-mando-civil-pri
"
Monterrey.- En representación del alcalde priísta de Juárez, Nuevo León, Heriberto Treviño Cantú, un hombre acompañado de supuestos agentes ministeriales acudió a advertir a una vecina que será acusada legalmente por haber escrito en su perfil de Facebook, “una amenaza” contra el edil.
Personas que estaban en el interior de la vivienda de la mujer, grabaron la acalorada discusión que sostuvo con el enviado del alcalde y los presuntos ministeriales. El video fue ampliamente difundido y comentado en redes sociales. La gran mayoría condenó la actitud de Treviño, y retaron al munícipe para que también los demande.
En la grabación se observa que el enviado de Treviño, al ver que estaba siendo grabado, pidió a la mujer que explicara por qué estaban ahí, y dijera cuál fue el comentario que hizo.
La señora afirmó que había expresado su sentir “porque somos juarenses, nos duele Juárez, no sabíamos que había esto –que se revisaran las críticas que la gente hace en Facebook- , para esto sí tiene tiempo nuestro querido alcalde”.
El hombre insistía “diga cuál fue su comentario que hizo en redes”, a lo que respondió la vecina, “hicimos un comentario que el niño – presuntamente un hijo del edil-, anda muy amigable con la gente, que lo están enseñando…”
El hombre exigía que la señora pronunciara la frase que había escrito y que en su opinión representaba una amenaza contra el alcalde y su familia. Ante la negativa de la señora, el enviado del munícipe señaló al tiempo que mostraba la pantalla de un celular: “su comentario aquí está y dice, lo deberían de secuestrar o (darle) algo de su propio chocolate”.
El “visitante” informó a la mujer que le llegaría “la cita” y advirtió “una cosa es que usted esté enojada y otra cosa es esto, esto es un delito”. Expresó que nadie que sea padre de familia aprobaría eso, porque además “el comentario es indebido es contra un menor”.
La vecina de Juárez reprochó que el alcalde sí tuviera tiempo para “hacer sus cosas”, y no para ir a la colonia a realizar las mejoras que hacen falta. “No estamos hablando de las mejoras, estamos hablando de una amenaza que usted está haciendo por las redes”, insistió el representante del edil.
El video del incidente fue divulgado profusamente en redes sociales, con numerosos comentarios de apoyo a la mujer, y hubo quien escribió “ojalá que lo secuestren para que vea la inseguridad que él mismo ha causado”.
Calificaron de absurda la reacción del edil, y expusieron que si el gobernador de Nuevo León, Jaime Rodríguez, se pusiera a mandar gente para amenazar a quienes lo critican, no le alcanzarían seis años para visitarlos a todos.
afcl
",Edil de Júarez demanda a ciudadana... ¡por un post de Facebook!,http://eluniversal.com.mx/estados/edil-de-juarez-demanda-ciudadana-por-un-post-de-facebook
